"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"m[6]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"c[6]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"log_lik"
1.12286117506367	1.21429143899834	1.08631948080371	1.28690027329583	0.851502644218179	-0.102106877665366	0.291803013956685	0.248961467671869	0.486672346712271	0.287563995133329	0.573292050138704	0.226431776744613	75.3932780098372	1.00562914247173	0.486574783072129	4.38429410723031	56.8496324221179	0.244444900029377	1.30964739849668	0.558833306614954	6843.3346174939
1.14608310505987	1.24072442495655	1.065376624978	1.24523505821746	0.832169850027511	0.0622234697387232	0.278901350404249	0.232241218819268	0.498389401319513	0.305387391872871	0.58683112672941	0.097176280963724	79.1677351104358	1.00010637653669	0.26073971130938	8.41335553810596	36.2776711014382	0.28642344717415	0.99004030864586	0.592003742850826	6877.17796556251
1.16431274957844	1.23897600758155	1.03642222118771	1.23597852669921	0.843713993472567	0.0395018599221172	0.278951713011417	0.227747467858478	0.504736025143572	0.306177676455641	0.581026125174124	0.111739494420608	79.2250457227067	0.990818477790317	0.315717207317604	13.3071465476093	22.0986323093447	0.260806999807725	0.91983542534782	0.463476005704208	6869.75061127687
1.11920468204189	1.19797057635846	1.07067971765241	1.2919323088733	0.842601743577807	-0.0813992272985733	0.294517306876091	0.252882516364051	0.488363567585765	0.289588569577273	0.576163738431226	0.21874057012636	75.6443775289453	1.1180857667813	0.319187118432176	7.4867473633647	98.9056587276197	0.229859035085445	1.14789630516423	0.167052425838068	6832.35341511772
1.11867705128323	1.20836980476234	1.06959588310921	1.29470107195209	0.853535806432236	-0.0707933817026006	0.291427227213146	0.246186833667289	0.497492423964817	0.275750166482307	0.578805270466989	0.210728151543159	77.2589300895339	0.813796070568664	0.400622062715968	7.60402547328905	112.260219445325	0.233121498460442	1.06326296852642	0.336835523121315	6845.09123743654
1.12067042948611	1.19636502116795	1.07475099416	1.29735847431809	0.848707241617901	-0.0597385952256383	0.295268431608895	0.252896044044567	0.487524263798212	0.283669708173095	0.576802705513465	0.205496343616463	76.6667623165305	0.969351120345462	0.379809959047556	11.2552377340382	57.6619983572626	0.233398561170652	0.991602637607319	0.154612021105377	6837.22230096962
1.11363733004389	1.19410300574962	1.0822198094851	1.29070914344836	0.85463430221648	-0.0738761031443758	0.290974110494701	0.257189025164213	0.490319219982048	0.28201343640994	0.580134696195818	0.201105614632631	75.8838396670175	0.966475798299487	0.343697595415515	9.40725046397292	56.5763249782764	0.232993204877337	1.41395461380931	0.455802472525144	6861.83558256618
1.1282505928198	1.2052797141709	1.08018696124363	1.28566610995019	0.844716367084721	-0.0465906344085555	0.287267176499319	0.247526692641912	0.486742595085131	0.292115919287186	0.57854348545081	0.191145815923176	76.6574587634104	0.995167716985693	0.244379888422307	6.42307108884447	49.4719721430145	0.248451930925626	0.738602613940142	0.407133158612054	6844.69715092776
1.14161741319424	1.25195595760756	1.06650416061121	1.26337642019911	0.838051200466955	0.0242509705082985	0.286209563986718	0.231405847434207	0.494769685708204	0.299086806722758	0.585015960215446	0.140083566610254	78.1800083834502	0.949614835477297	0.427282840645124	7.94459897687827	51.6002300094402	0.256723515131747	1.18036056539359	0.406006998491141	6860.42408459617
1.13118005204205	1.21039687402029	1.0811400200044	1.28924643269467	0.842437599661709	-0.000695250917901858	0.290120298154227	0.250907907699051	0.489173242850352	0.285382766365137	0.58069736970305	0.144777307957244	78.0130934070792	1.01046260128852	0.308711542066116	8.94723506362049	39.6621092968901	0.271916267622951	1.58228979934256	0.311138497541695	6858.31156167644
