"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"m[6]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"c[6]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"log_lik"
1.06120145872912	0.83241769952033	0.669172651120534	1.04429009235327	0.616999694943683	1.13246238759238	0.324779264203516	0.373689914426421	0.470375410183296	0.241584613003459	0.497687036390125	-0.00509316196247516	82.2943376867871	0.877378711061349	0.372672397018482	81.6557162845766	38.7775320245252	0.0665289435079721	0.856024169578467	0.330760599290421	8157.25799006071
1.07956872416535	0.850190493474832	0.636819253568785	1.03058790210229	0.59830507358087	1.11561895561485	0.318764927687863	0.371721865554325	0.485756851226611	0.257108675991695	0.508495279368135	0.0010787716410248	80.2406615606192	0.909815505505597	0.428589418100106	24.4746162813554	46.8485093269479	0.0692666738531311	0.809528872857535	0.372727771936821	8153.64625711195
1.08522864849496	0.860019811133859	0.677519508068782	1.04247924800668	0.587888284786647	1.15467061054423	0.313851684205814	0.367151374830504	0.472861885065793	0.251233160420001	0.502002779281879	-0.0151141048737824	81.0048710706984	0.807309129038509	0.314567054787979	18.672864957869	44.5161371507268	0.0744942788246743	0.715559175538748	0.567556437901704	8177.40817721002
1.05836519568062	0.813851118867455	0.643877831555093	1.04600597512015	0.612840775371525	1.07505498679437	0.32666290730556	0.380695727300325	0.482273754013914	0.238848987541413	0.500981870542734	0.010267901449998	81.9590734542702	0.946172623780334	0.324489565450551	48.6587015159035	51.6140768961598	0.0686844638101456	0.900641216473378	0.323838797187046	8177.02166067873
1.0630833613831	0.837644612982664	0.670037849206402	1.05435271782904	0.590792297729691	1.09466879545771	0.321523910697104	0.371321446052643	0.475771507200681	0.239013738097078	0.505212892654412	0.00706823559543891	81.6644663240466	0.902825103285604	0.32544464394822	26.3060978924185	65.9403694016678	0.0764970920506987	0.922493040720027	0.366681667483115	8148.27199517223
1.07202874463983	0.836140699615251	0.645832477684899	1.02089288430418	0.613493905234276	1.13620341497091	0.317318795429826	0.372682850363295	0.479770493113666	0.256602544704881	0.4952856702124	-0.00778299875094217	81.3205834123901	0.895673871759798	0.31374471281235	51.1351759719842	51.7088043001034	0.0705954889925917	1.1768996011704	0.286955101517064	8181.06646578416
1.05572366891615	0.855404036141844	0.663093363996304	1.02883381629101	0.609866401929452	1.12937925202072	0.327380073088461	0.367268360870241	0.479822961390069	0.255573729646447	0.498245174909339	-0.0071806038302352	82.2170954562303	0.858033335327685	0.320646364741428	46.8847542447229	66.4941474833142	0.0809526328814199	0.815624679635276	0.527269452558354	8182.13431666608
1.05325797057754	0.861696756340662	0.654368311190975	1.00816742978945	0.616402758397096	1.15036304207969	0.326087462394903	0.364569221200657	0.47662946804214	0.266334937007984	0.493436673702409	-0.00748362255222099	81.4052451964616	0.913564053313433	0.380599337265377	22.4264122943236	62.8880243898805	0.0809146995156158	0.906611566559329	0.411924226789391	8182.2364669693
1.08903560522449	0.849948951242818	0.645370324984592	1.07089067231049	0.587694006230991	1.12081506101976	0.315090276221799	0.367106258362979	0.489761367132781	0.231846008784293	0.510533275326732	-0.000992489646552555	82.1006766050532	0.886698549047465	0.290115835222104	37.9265887698219	19.6683228021455	0.0648615408481824	0.866893051909132	0.51953698365829	8142.35365165065
1.06869173378162	0.852294790290036	0.657781546962263	1.03864835188461	0.594747530307755	1.12538168471045	0.321001928023366	0.369338957206089	0.486736384340325	0.247120429322284	0.507131051209982	-0.00097257779309739	81.0869931193357	0.878438572244156	0.360665982589493	41.1564646743161	92.4398008267974	0.0679118559667449	0.798306048350652	0.344931126199495	8131.00799856365
