"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"m[6]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"c[6]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"log_lik"
1.05720648748946	0.831421498026561	0.659013995905205	0.991441291788124	0.602183887562165	0.98555725509885	0.329414457911551	0.37602882306438	0.47882092265979	0.272380791706413	0.501460368783237	0.338017580027183	81.9692961246737	0.909179788943383	0.452537153905365	43.2717534174169	103.938569824773	0.00636537059168032	0.820118294118064	0.449061403694991	7799.27295574344
1.0792710247153	0.853754683345154	0.668352721719756	1.07895475374375	0.605648049471445	0.865857897251502	0.314594289344789	0.366775836337761	0.47666813232237	0.229222349707039	0.501341449110101	0.418918172619253	85.4075285394496	0.791327135708056	0.25456974840737	41.5717505181626	27.3679993060818	0.000852515399258826	1.02196064993483	0.101827334937211	7801.67579498181
1.06104362148735	0.830509320531642	0.66345203673846	1.01573977558389	0.592550787240838	0.899660456198521	0.320729384182502	0.377958873449768	0.481055617240168	0.258097195083767	0.505463910103241	0.404156056632444	82.9829918442573	0.894846374419897	0.404279064667481	47.9583259393373	133.865835350607	0.00334400928612986	1.05842436582475	0.411633610319478	7803.78447858538
1.07446125690598	0.860459192985797	0.645432587691249	1.02766252345395	0.601072570548914	0.924883610279243	0.318450397264937	0.363807023708535	0.484602086646291	0.252012698009998	0.50206258280433	0.377935447012875	86.3822375799606	0.824773690497066	0.370673536493643	29.115011971355	76.9960183833054	0.00094999110695091	0.889165153900273	0.42986342882659	7805.29140918282
1.06153265664834	0.846168791844647	0.663698348908491	1.02627408645644	0.609947245086604	0.951833614125193	0.325513563507855	0.37374931581503	0.473424493882297	0.25701165010509	0.498004464440054	0.358194326825741	81.7621638909066	0.825688932701625	0.395020152041719	24.3084259193388	121.680420182381	0.00449218272279119	0.706450444577283	0.397883868809766	7803.12182395575
1.07912815737749	0.828682826042263	0.640562964356062	1.03558227717543	0.602396716747646	0.89383629807081	0.317930509475413	0.379924534283736	0.484918168556361	0.245794425598956	0.502098875323031	0.396413831924235	83.220843784479	0.789937304711089	0.493496209440393	21.0377582823333	33.0344067877124	0.00111621044152308	1.07397688820479	0.33895508825514	7805.25716902681
1.07727717372691	0.830755321928647	0.639505481627039	1.04098210006181	0.600930245503781	0.935685463225302	0.314882428674126	0.376338059573983	0.484773388033673	0.250510287332404	0.501334292502184	0.38220688989784	83.4935619558518	0.836046432090979	0.450817795155393	31.4440565727478	44.1604656655758	0.000502746541492518	0.595213032683983	0.563482142003802	7803.93193532001
1.08180522265527	0.823918582205275	0.642352519083778	1.0282742447076	0.59320610553196	0.917413724449193	0.313604638669769	0.382262751610859	0.489277569159641	0.24954571450204	0.503354718094506	0.380590200910661	84.5531114222979	0.826086179036835	0.440813559374878	28.3209311819207	48.1141627584187	0.000939250581323855	0.715231537449935	0.393712078059687	7802.46609976939
1.06341023646364	0.849046160471544	0.668573405732378	1.03535062728135	0.608640619710214	0.872101062350378	0.32756943300317	0.368428897696607	0.470415408852042	0.247011608990731	0.495147366743524	0.425075574202315	82.9948165245152	0.846866299230376	0.329909900643832	53.746115061858	66.8361102807662	0.00265233603210854	0.882302793130615	0.339427279248856	7801.48262756344
1.0907452973526	0.831128334545715	0.660914759315709	1.01750020129846	0.60922457211273	0.936002115433744	0.308386583630234	0.379264545477155	0.481715772473471	0.262069381133036	0.50144978963779	0.374999598296067	84.6296061097962	0.860540068060259	0.422437744637775	38.7211346851883	124.46749647938	0.00176446757823316	0.928088429173882	0.310585503051516	7800.42694702732
1.09026432351913	0.830452084611668	0.657377197834352	1.01972699176221	0.609398735717325	0.933277543864103	0.310365989721709	0.377787645897931	0.48059058562867	0.261004709770264	0.501919306543022	0.374484713462575	84.6121508576437	0.864517686196427	0.413211883454158	39.4761123107807	120.299742385008	0.00128067254160157	0.897447158681358	0.546725591012315	7802.64878435652
1.08193113827876	0.815135736306334	0.648647685762447	1.03288497797523	0.607004218733778	0.909518981616283	0.317550171018534	0.385197057732286	0.481844171349585	0.25098206640324	0.497704153929397	0.393419541022898	85.4843927043881	0.949025730760007	0.386410241351859	46.5637048513203	170.520268940361	0.0039081491660394	0.717335574583208	0.322757929649782	7805.61980787941
1.07761847071867	0.86339651374881	0.658012476252752	1.02777181391446	0.601566691541965	0.879037440812709	0.31670747723706	0.363693202261811	0.479363336363197	0.25413996103093	0.502329628982478	0.414691407631685	82.52253112738	0.733195284081088	0.393160110901423	36.2677595773026	53.5883415842797	0.0008507309459442	0.629666708556489	0.289276379658265	7806.22480244961
1.0970895722487	0.880805075996327	0.64622327033607	1.03699902271916	0.589690633916241	0.951944875083754	0.311480495900593	0.355629912908477	0.485775043028863	0.249374515085385	0.509230483879915	0.365691175788989	84.588045877604	0.982018635922758	0.313781343235179	58.3048962166934	68.4873159260257	0.000150609820760752	1.1551690988906	0.183898027473933	7801.20569636701
