"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"m[6]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"c[6]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"log_lik"
1.07511123831848	0.818320995228121	0.645558490612262	1.01528125065572	0.607622046869656	0.947249442526932	0.318053322398194	0.382807989987043	0.482772934529952	0.260129205992205	0.499367314669159	0.252548434908622	84.1378322323932	0.91066027673893	0.33077326810553	34.2723459339105	76.980729559604	0.0161386523537077	0.854589122153108	0.400546223538088	7691.02273132798
1.07609318992357	0.843910640917535	0.685198127418129	1.04009894179946	0.599215477440829	0.919904428203706	0.319700479182452	0.369063111907277	0.468783445460326	0.247064941564313	0.502665032303481	0.270943953607569	80.6237828183304	0.870810090838599	0.380664775968825	42.7656586583155	104.377511150396	0.00833284674310579	0.948487550600149	0.334165076494394	7684.66915523712
1.07683936794766	0.848470909386207	0.646889279155169	1.02721351047267	0.601092270011656	0.968584108673154	0.321254475322985	0.373239631391529	0.486266911802111	0.250471573067227	0.500104852664009	0.242770286956895	82.6402238896055	0.812230996572998	0.386748758167878	60.902278097019	54.7729544514462	0.0201809410798022	0.735010458989134	0.364742615914697	7688.85561512164
1.07750576198667	0.834473028519502	0.661292722172817	1.02958293329259	0.610631418071847	0.936591920382388	0.315031158863663	0.377073355541043	0.476353995476183	0.25593831939134	0.500114709569712	0.270470549022425	81.5938841243798	0.832803012606357	0.318660333669736	81.5334271523215	108.199109082888	0.00618007442982875	0.843204180961419	0.323247609552546	7689.0396169134
1.08440588696403	0.858321221553119	0.664541312452532	1.02074298976287	0.599765946572782	0.950345272317699	0.315853877997709	0.363138479494096	0.47751875827261	0.260618090369806	0.495713004914987	0.2559915093199	83.0208503145515	0.813526462307885	0.422667073924196	25.2190663571748	83.6719381270503	0.01692137581006	0.871382100707064	0.524309235752622	7684.19547348873
1.07137922056318	0.878204735254902	0.658487765728916	1.01292441604536	0.612348469056836	0.919489439324747	0.316721336208343	0.357000874213493	0.477168779303647	0.257567598209914	0.502749817050465	0.278287776726134	83.9422886807043	0.789000446365644	0.416652406845588	24.4509984762798	83.2953579500281	0.00998181615834515	0.552811636861941	0.610972924409078	7682.30269651634
1.07588739816028	0.858281163615036	0.653368816711017	1.01874214269332	0.597008184387008	0.922021569775659	0.322699589967329	0.366472331458413	0.482307309940237	0.257571307266755	0.498352520477382	0.276289084463246	83.5889851350222	0.809301019859797	0.410770002605406	49.1450948406255	58.4159029732247	0.0141055690846811	0.873717821100112	0.370403115101342	7685.50070084693
1.07649493773151	0.841310181533116	0.639073699251145	1.05528783862608	0.584357611957787	0.952905462902184	0.323051330903978	0.374523065613955	0.488429550567976	0.234944871627182	0.505574126852103	0.257177757536289	81.4164526805465	0.957429874301486	0.330274895062164	25.454979658357	78.6895071455746	0.0158177217332147	0.729583561206669	0.298293685407757	7683.79802135023
1.07374038154605	0.830157224180984	0.638646486240908	1.05387850051007	0.586159385328884	0.943618191153808	0.321733619140044	0.377406033038416	0.485720378391278	0.239027567569677	0.504393014185341	0.263240375664831	81.5668488261004	0.946975004647711	0.337816937007506	29.5110244212241	101.34103000972	0.0152656537321852	0.873455014748597	0.479306515612337	7687.05144183533
1.05683124983281	0.835071029328962	0.660919505402922	0.995937102244055	0.629377118840935	0.932422632604513	0.325404785105095	0.376604904115806	0.475154096635733	0.268169428422771	0.49240177162976	0.266306002256928	82.894325973482	0.770170017553564	0.329165113927057	55.2537516718963	70.5269700318566	0.0177797034612608	0.82955606685916	0.442427282028288	7682.72326441545
1.08169985763286	0.832378251324727	0.662820103544818	1.04235892740789	0.612953464043488	0.949901955334217	0.314908363128913	0.37560806581861	0.478774894491103	0.247447410446969	0.497588257099944	0.266904712394692	80.7023787277124	0.973069870457251	0.386821627112758	43.6579025207044	94.6452340689988	0.0108292264428136	0.838843022542377	0.414005452659847	7688.19805736008
1.07116287454441	0.851052602390491	0.659979341443514	1.0204147733324	0.599030807058004	0.971124590992455	0.325074072640275	0.373261707496275	0.479690806007286	0.260695340635817	0.503312244882399	0.232348893964248	83.9534987011502	0.732844974019766	0.350396300630784	30.6544145080185	92.241846400491	0.00917269790403003	0.538386203634536	0.410802210174643	7681.97961133479
1.08117965676447	0.822703087193874	0.660809340654297	1.05634797961332	0.60748273254252	0.934682035647997	0.321259124736104	0.385900173038459	0.479832270209575	0.234224974319797	0.49950667802931	0.260050942553503	82.1587883252198	0.951664531706993	0.382436642825901	26.9449331095716	85.0050135403378	0.0113199086317608	1.08064340273932	0.495848297673787	7684.51805865274
1.05926340689157	0.829240654804853	0.666360372204583	1.01943869747135	0.611177332306819	0.969708023516813	0.322610261217902	0.38090704331802	0.473276174274602	0.253270579495958	0.496891730115052	0.249736716270638	82.4008604271795	0.812329577016921	0.395687832644271	40.5822462713203	66.3047035806441	0.00862676066172905	0.882988150904403	0.474210902379761	7687.1996899125
1.07267663023618	0.863757495816719	0.65748407314519	1.02370200063057	0.597913803919233	0.910249447409715	0.316504948187076	0.359876671894428	0.477914771171463	0.257500359285263	0.503861355872248	0.287115800037708	83.545437968227	0.895131319210429	0.346577448214721	45.7716884398082	144.439004309791	0.00958130392952655	0.721600069638916	0.234322796650128	7688.1666555492
1.04306226646688	0.868196398357209	0.653460095843721	1.01244171429809	0.621329651118474	0.975664209196542	0.329019013758179	0.36192895079456	0.479372618775643	0.262130489793149	0.491958944629485	0.239992860735177	83.4678785068506	0.838476275898989	0.390027828075771	43.5390479646804	65.5770469011203	0.0143579601501779	0.869234482743887	0.411114449139672	7679.52846374138
1.06017738236007	0.816516250955085	0.633926461772376	1.0006694335266	0.616238106565553	0.900668378202029	0.326205742811881	0.384508857373142	0.486099144408061	0.266264869922261	0.494654599524796	0.297673303594844	82.2802291211169	0.795757927398639	0.41632281144382	57.9493318213751	78.1552537238031	0.0098007403264335	0.768448613037099	0.56944732473826	7684.05826000745
