"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"m[6]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"c[6]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"log_lik"
1.14930751196	1.22594712221277	1.07452403193633	1.2528462244223	0.836455898097979	0.795277805128748	0.284095132133281	0.237026699899171	0.489623211322856	0.303480908529441	0.584778314125637	0.561344621017945	84.7670642901691	1.01617083804804	0.408325118399055	45.2873911419809	60.5122787560387	0.351943532530355	1.01403850006696	0.158392063786954	6864.66465328001
1.12890042228531	1.23146428838078	1.0625382339768	1.2607621235972	0.853785336311854	0.742274415657585	0.285630674963576	0.242318946638362	0.496157218469755	0.299503879955871	0.576118339418881	0.575559165328618	82.6517155901708	1.05663491355038	0.418223743228259	31.2893173392819	61.9871138717368	0.457774493302841	0.971277910412274	0.626467119136966	6838.68743698856
1.13549530331623	1.23499729422924	1.04748859900419	1.25823411867023	0.844691223007674	0.80092987428386	0.286363120376729	0.234113588726392	0.502983043127833	0.303757457747068	0.579125173401509	0.562575023516954	81.2679618636803	1.04599649850627	0.395200838813756	49.6081671261197	64.1593669749304	0.357907887812697	0.836969564285948	0.500844981099758	6859.78508020308
1.14008290818024	1.22315767042023	1.06337299020477	1.26650688810433	0.842757095496625	0.742299097536526	0.286246361682398	0.240197856722218	0.491933560600266	0.300172166445347	0.581540213598173	0.570038937658745	83.0302843923351	1.03558605931267	0.435615744912649	32.644624689869	84.9282877937325	0.39144035713562	1.22602016782995	0.420273326531033	6855.18855993437
1.14833060728805	1.23215053316546	1.06138105362674	1.24128333470743	0.848246741833126	0.761267730115622	0.282989327423613	0.239722205820644	0.493468101335649	0.308531649374888	0.579751125228584	0.561729701909687	82.9380511615997	1.02038918075271	0.390486487233063	48.6524715694661	26.0244130371396	0.405853638671193	1.10134409397021	0.869228373024593	6867.42708052552
1.1377442303053	1.22656254599072	1.05114035102765	1.25087763303914	0.855723973138216	0.844117794980869	0.287380810521399	0.240852198285257	0.499601115985923	0.307136329112404	0.576098719806801	0.526712487944432	82.3039223753213	1.07899283923401	0.426878332765229	28.6683138998206	140.863029385478	0.414499998814993	0.909033433031544	0.48918803684622	6850.69767849239
1.13423240596486	1.21866017833258	1.05764105314642	1.25381396560131	0.854315625348398	0.81860946237571	0.286837184011343	0.243414695342945	0.499006350910111	0.301883859343989	0.575658793296334	0.543179511670345	81.543251267654	1.08185488957511	0.395416231169337	27.5783940241745	207.332455912428	0.403635835782876	1.05292674607195	0.254398067075228	6871.01423666105
1.13589788363282	1.21802809937007	1.06006997360199	1.24238499441488	0.8494994923045	0.814095280777152	0.286450921791069	0.24403037312208	0.495525552515889	0.309025040085482	0.578457094530967	0.547375705079596	81.8561722658661	0.988707205127753	0.437996905818407	22.8339531414568	81.5818225910136	0.41832305705456	1.14071356719506	0.61516211403805	6856.40555494124
1.12731133371155	1.24830011285379	1.06972737407841	1.28022068341616	0.839292234146985	0.672952135431545	0.285275635218752	0.230235682521236	0.495288265998188	0.287648449452232	0.580976875738598	0.605211528960969	82.6104220223257	1.06953021233804	0.381423211078336	45.8063903943851	41.4416238783688	0.39941428436462	0.807487139795851	0.671767747968942	6852.02176937953
1.12915876201026	1.21982988060208	1.05947486282773	1.27674195589325	0.836495193811807	0.698837940379172	0.287689541768754	0.244251022241219	0.5007565960898	0.295621846242941	0.581841909576928	0.596991483658659	82.2912837475169	1.14576860790237	0.503477540956764	15.5039310814431	33.6868691345267	0.429663796669372	1.13258241117319	0.804591117709324	6847.148714289
1.11051341425643	1.23876262812509	1.07912733461027	1.26582019381037	0.845912069159006	0.76883216696217	0.295979845622126	0.238316205705529	0.485318234280682	0.295904127769481	0.576937965780513	0.55995836825045	82.0665942205537	1.10659240474626	0.42054253627233	64.5331655072234	30.8474030676833	0.388442418001607	1.22876350169362	0.477183921275556	6859.57923064281
1.13908436634796	1.2302708230838	1.06423303954783	1.27420807487981	0.846355131206693	0.776534780338893	0.285602183753018	0.242636534089542	0.500344655216718	0.290458440715565	0.581645835919669	0.574597216780403	81.2547792047309	1.0224016545791	0.416569432668723	23.2284735372133	32.7419638389283	0.430323643649127	0.819101137890648	0.335155253785362	6857.242003371
1.13087635823596	1.20746766445647	1.06950854923024	1.24850234718494	0.847725477609393	0.835547649319448	0.288157461549318	0.244530140992322	0.489502863854909	0.303003522396602	0.580560005481637	0.545752172917663	84.838205183218	1.0421639619859	0.383124644160425	49.2721138254513	91.9811505077626	0.375202762484195	0.941291344838614	0.107102513010431	6861.65409244928
1.13750326065669	1.24308175763115	1.07496977758843	1.25980750080179	0.846639291468166	0.771804573704966	0.285278741030716	0.233216459332899	0.492588063742364	0.299219721638961	0.581230750883167	0.572031210243341	81.4848644584949	1.05295753836827	0.406310517127245	15.8469603365383	56.8403104709283	0.439708797516656	1.35016935093776	0.53602040039716	6865.21352844362
1.13114151892592	1.20512101346158	1.06954322278246	1.26120767343953	0.839620393760411	0.70001107547551	0.289479155337372	0.251908255726841	0.491199381101438	0.298487888087161	0.579248677181142	0.59268231949791	84.5870556256387	1.01784514149761	0.427597280136847	67.6398771709148	58.9294266521744	0.389360989573497	1.20268306477536	0.359874182729544	6862.12754673647
1.13266832173223	1.20899150475168	1.09054347380173	1.27498910826591	0.856886467129873	0.732077476160515	0.286080515090754	0.248737984766568	0.483958581962162	0.295784669177312	0.57853087391311	0.579145626025463	82.9649433305286	1.08787290768536	0.447438691330026	72.5155596403012	56.1798536841173	0.412431603162259	1.27522502635593	0.692134631207036	6874.08988797836
1.13562773338995	1.21570982636668	1.06640166947532	1.24941496113136	0.837137910985592	0.812581410326335	0.285473463992981	0.246496289619025	0.493929995264972	0.304049818835995	0.583534295414128	0.541546898205484	82.2739972225061	1.00114573757991	0.375701672193131	36.4557773971105	74.0651476339327	0.399657329813607	1.09589186278494	0.231824829833804	6874.24005856794
1.16119237635148	1.21574573223546	1.08875660322732	1.25383477640543	0.845041817731706	0.872826632509981	0.278407482848406	0.245546884044484	0.485899252850978	0.301405729278144	0.579608344061406	0.532919061747487	83.4896350488878	1.06510103433849	0.44580979883079	58.0138252678152	97.4035055391306	0.43123414711896	1.01938464173774	0.432320296031474	6867.75650465644
1.11110486128912	1.2438730866774	1.06826257291919	1.27339084445062	0.855438181953167	0.712092678064954	0.295066938570792	0.232101112972874	0.493673789349822	0.296263990545853	0.577560625845758	0.583647156683005	81.7261976887546	1.06910398006435	0.355772721722205	42.1322525838225	32.8639502497212	0.38757227862484	0.880897124877518	0.13705349385412	6862.83624924571
1.15265229211471	1.26850365786181	1.0687937344765	1.24817466608792	0.852312280922589	0.736806329128456	0.278324793853715	0.218412766056349	0.495806003825174	0.306651114050998	0.575468824457061	0.577664306690382	84.685781809139	1.03116511708452	0.4624647097895	33.9031645373271	133.976158075482	0.442136771716965	0.843025216735201	0.478183344141187	6849.72704275921
1.12523738306055	1.18613111102064	1.08608584706767	1.25230823582582	0.829038878711211	0.735763426794907	0.292374419012414	0.259370978103753	0.483496713055862	0.298640800293516	0.58917697955852	0.577749687547292	79.9031021424464	1.06593518965921	0.29955126481489	30.7250759151845	12.4497740913422	0.367394136181146	0.939458203020642	1.04731186318792	6867.97868587143
1.14266654238884	1.25325321037846	1.11128258818645	1.28566298795022	0.857986892218566	0.831555865047244	0.281590053937495	0.228327893712941	0.472278992383541	0.280012565762345	0.573071297531312	0.537079987780442	85.2151696640858	1.08892853767293	0.482480248699204	39.3705894713911	126.545099135351	0.453901207906415	1.1097525666258	0.383871691299478	6848.80359790103
1.13198526883605	1.25799581902422	1.11608772930644	1.28535076065613	0.853677750739575	0.845713553118095	0.288169718543308	0.223972418675737	0.476210422946085	0.292073798116055	0.57672638292396	0.533142493171791	84.8054760792007	1.07985406696543	0.442799556375935	50.7956599099612	47.6723482507897	0.42179589067601	1.03108667087042	0.292373000428447	6857.48961492534
1.13370044673682	1.20926583371227	1.02535763641211	1.25401706960065	0.847183849092948	0.817785140612489	0.286652062657054	0.245227885111555	0.509827578329332	0.30367355684194	0.579663053743411	0.541671487286974	80.6260317387999	1.05081652228899	0.411830930679007	41.4136516935858	71.5779620060416	0.399576095341793	1.12499265658358	0.338836003463032	6848.61864327915
1.15125605113412	1.22946753228177	1.06782010029926	1.24120419341933	0.838933460268653	0.730205223093843	0.281472440931792	0.242656246856479	0.490746387726963	0.310422505169788	0.583799864406897	0.597499306310619	84.531343428456	1.06057155471612	0.387586498505312	34.6095974624845	44.0810684412493	0.414609099163183	1.08285564106125	0.546093700974902	6859.71690471246
1.12057923879257	1.24011694618559	1.06192867137307	1.29491897863996	0.85159059992825	0.843665092019344	0.29183674265618	0.236592654707774	0.489674254178191	0.282900255872238	0.577437786806836	0.522250192026133	81.1750968303487	1.06921524858148	0.4782617517578	48.2324355649661	45.6009514644157	0.425872854012695	1.14122656096662	0.211535684025687	6847.51264154706
1.12267559939871	1.21934823387127	1.05853118316169	1.29785340425308	0.850840368717286	0.821720486053808	0.289423543102134	0.244338518656722	0.496742908471594	0.281957191844132	0.577410228748503	0.55425513549691	81.2493411818315	1.03231290110672	0.414433392970192	28.2089681317213	27.2093230610118	0.413622221148914	0.946995457735912	0.385121156000147	6853.564367925
1.13099441674713	1.20424227724799	1.07828505749786	1.2769928086542	0.845052483710682	0.86201973870702	0.291145514561323	0.248807137061143	0.490744061142791	0.290417292263067	0.580117541629076	0.540073809434413	81.7207736270707	1.05047444876632	0.403646348220277	57.4412293759154	17.3790550995563	0.40647156609518	1.05416573798914	0.413013778978572	6865.79615543307
1.13043015549627	1.22748775632814	1.08868401139703	1.28829379945787	0.836400912721226	0.814628496881572	0.287132278262054	0.241724912822625	0.483100556188665	0.287994704012321	0.586732459927387	0.544791055469466	82.7657629467933	1.04868612313661	0.353835680791394	79.1805151171465	14.5922132227436	0.396864639803001	1.27812334099907	0.0778511843997201	6868.34326078986
1.13706876230937	1.22711224758533	1.04648387207758	1.24921058803827	0.858738760982203	0.728737227503091	0.284590993491502	0.239373806647794	0.505311871627563	0.308063452539084	0.576089105463504	0.580962493357539	82.3735264595009	1.02270806186434	0.408460295177573	19.0562194683171	100.922916631984	0.437216100345076	1.15681839211521	0.336767773592336	6866.20492397847
1.11971335366951	1.23585832260438	1.07873895904735	1.27130466185655	0.85140377825125	0.715918318721167	0.291593973266928	0.240363737770661	0.486058629650145	0.294529892574864	0.576969538385943	0.585797865933787	83.9540988624487	1.07242401876426	0.427685257943848	52.6796788967236	63.5731202456329	0.376028902123799	1.02849622810122	0.456133546628703	6858.13394130985
1.12162846039289	1.22605076162841	1.08822573014905	1.27517402243072	0.850586360901836	0.756241506158921	0.293053271193534	0.238381718376413	0.484958558591966	0.292355100147028	0.578079428119737	0.564864388997336	84.5303902478953	1.01628550648924	0.425846068859567	30.8148640338494	45.8822910012743	0.378522934634199	1.29901292480721	0.298387774238695	6855.92683680287
1.14378729980542	1.2392734557087	1.05242486436044	1.23270506313369	0.841846137656321	0.799980181378462	0.280513243745767	0.234722468677784	0.50121001753954	0.311843204774344	0.583502732759717	0.561329701858314	82.3440106994476	1.06301481612245	0.398209629116367	52.454771680959	85.2194242292748	0.451842981876274	0.976638502255846	0.43566696831351	6852.13277193342
1.12485435026877	1.24009054297636	1.09239588417671	1.28898115211686	0.859917087043701	0.672485664424036	0.287344156892899	0.235333766829158	0.485219292894149	0.285444482321879	0.572688346652878	0.601899653462214	80.4734678963137	1.07940794335045	0.446430765006463	18.2020637664923	39.4608818509358	0.369099844298611	0.92206353071743	0.450985410411794	6847.07196483558
