"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-3.539912084	-2.96473155750697	-2.44247705018957	-1.94685680000147
-3.53326795013714	-2.94329797429821	-2.43608624665182	-1.92011244362866
-3.52662381627427	-2.95007309398605	-2.42490860193827	-1.91613138088349
-3.51997968241141	-2.93083479223908	-2.42867207255933	-1.92851111865733
-3.51333554854855	-2.95830079156839	-2.41595229928043	-1.90332452581789
-3.50669141468569	-2.9203461807669	-2.41332409665679	-1.93533069396055
-3.50004728082282	-2.94436738211013	-2.4069135020213	-1.90183818921761
-3.49340314695996	-2.90985818910882	-2.40807174424957	-1.91392221702291
-3.4867590130971	-2.91747149614812	-2.39673040408735	-1.87799434709547
-3.48011487923423	-2.90875840530747	-2.3910858295657	-1.91494554185466
-3.47347074537137	-2.8887695770717	-2.39605800839501	-1.9119038070493
-3.46682661150851	-2.90179547406226	-2.38536366858321	-1.87954749014757
-3.46018247764565	-2.88456234917596	-2.37319039989373	-1.89038232572236
-3.45353834378278	-2.86727801138828	-2.36726738422757	-1.87530152599012
-3.44689420991992	-2.8951362187622	-2.36394910957016	-1.8541832577247
-3.44025007605706	-2.85802462171916	-2.37123661015569	-1.86045972560163
-3.43360594219419	-2.86109120546914	-2.37526037283264	-1.85814229980426
-3.42696180833133	-2.84839523799208	-2.35726725650651	-1.8575885628355
-3.42031767446847	-2.84144029632813	-2.34742562598506	-1.84451919871831
-3.41367354060561	-2.87694694816349	-2.34169158940767	-1.83460972515415
-3.40702940674274	-2.85022274851732	-2.33360548111029	-1.86970112153291
-3.40038527287988	-2.84417367265381	-2.33617398793277	-1.828698675311
-3.39374113901702	-2.83952363990641	-2.32338545150201	-1.83838699145404
-3.38709700515415	-2.80006516365722	-2.32831632219773	-1.82901974641788
-3.38045287129129	-2.80615047796186	-2.3181010174197	-1.82697527509039
-3.37380873742843	-2.80193948544979	-2.31994862912522	-1.84311395921037
-3.36716460356557	-2.81756364852269	-2.29716093408313	-1.79394242176499
-3.3605204697027	-2.80733539384099	-2.32023428482075	-1.812085523804
-3.35387633583984	-2.78162030025425	-2.29635289978015	-1.78681720814083
-3.34723220197698	-2.77803367824667	-2.29290998897261	-1.80691468370065
-3.34058806811411	-2.7666715312175	-2.28306586979865	-1.78132186617432
-3.33394393425125	-2.76436679303524	-2.28104041653447	-1.79645831555932
-3.32729980038839	-2.73991604801212	-2.2689411466809	-1.78231358992875
-3.32065566652553	-2.75053691295424	-2.26704684210565	-1.79518837420245
-3.31401153266266	-2.77781316762665	-2.2616286560954	-1.80209639539142
-3.3073673987998	-2.79050658278406	-2.25136096880015	-1.79515073057308
-3.30072326493694	-2.74287213420446	-2.24507157023574	-1.73605263478093
-3.29407913107407	-2.76110814834705	-2.24294824282171	-1.768269520173
