"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-3.539912084	-4.68352588019427	-2.60836818647005	-0.588203062004432
-3.53325641818218	-4.69881143341359	-2.57910127186475	-0.574995615714003
-3.52660075236436	-4.63690559936531	-2.57935884863299	-0.633670273914944
-3.51994508654655	-4.70357943306492	-2.56967450276007	-0.560001626908126
-3.51328942072873	-4.68181216060478	-2.59342332373465	-0.554086364018716
-3.50663375491091	-4.6661755166825	-2.58259265572926	-0.601109733738715
-3.49997808909309	-4.65818913205158	-2.569726778545	-0.526110022815779
-3.49332242327528	-4.74035722607718	-2.55830960940332	-0.562936462513028
-3.48666675745746	-4.63730570872135	-2.55080545149516	-0.523219931626374
-3.48001109163964	-4.62822940231728	-2.54227931995304	-0.537747291609754
-3.47335542582182	-4.65925926399873	-2.5166330452455	-0.492740562966557
-3.466699760004	-4.61712099894859	-2.57786508369762	-0.541572643625999
-3.46004409418619	-4.69913777403553	-2.55090468449148	-0.60194422302701
-3.45338842836837	-4.61704673883166	-2.52083311551238	-0.575118382308881
-3.44673276255055	-4.55954397688206	-2.53561527340628	-0.518766157853666
-3.44007709673273	-4.56598345954288	-2.51826327145825	-0.60541151312166
-3.43342143091491	-4.54245300852247	-2.50956896846902	-0.523847950626331
-3.4267657650971	-4.51253078049119	-2.50927550267746	-0.576242095218207
-3.42011009927928	-4.56197848509176	-2.49193606451235	-0.557255737199315
-3.41345443346146	-4.50278574644053	-2.52171287222928	-0.569721832015639
-3.40679876764364	-4.50798886774175	-2.46965439425291	-0.540010517324143
-3.40014310182583	-4.49209204223997	-2.49162193412334	-0.512431459491548
-3.39348743600801	-4.51376139107952	-2.48701668225257	-0.520529535675287
-3.38683177019019	-4.58555627253572	-2.47507357731586	-0.528636572100036
-3.38017610437237	-4.46874088377494	-2.45542832788851	-0.51840130893091
-3.37352043855455	-4.4296373480875	-2.45887834985231	-0.52899067723107
-3.36686477273674	-4.49950002304624	-2.45389487041076	-0.541571172382728
-3.36020910691892	-4.52261048442848	-2.47979142532621	-0.519911635185025
-3.3535534411011	-4.44630157938976	-2.45735859201785	-0.50337633868012
-3.34689777528328	-4.48195127845557	-2.43937623616694	-0.557321859578523
-3.34024210946547	-4.44272920176297	-2.41689661031485	-0.467539768877829
-3.33358644364765	-4.42916396242478	-2.41117177085503	-0.544092896615791
-3.32693077782983	-4.47240054200699	-2.43789455941536	-0.514430939097684
-3.32027511201201	-4.40634965499276	-2.42400697749631	-0.49056296961006
-3.31361944619419	-4.48103728438913	-2.44986454063653	-0.469540018117304
-3.30696378037638	-4.34511691617102	-2.41171515760911	-0.483725811296091
-3.30030811455856	-4.38145492562917	-2.40759760162734	-0.507509172664895
-3.29365244874074	-4.34348158539006	-2.39099825782659	-0.551792717756719
-3.28699678292292	-4.39247574738709	-2.37985378512256	-0.478029036786778
-3.28034111710511	-4.4281357219097	-2.40283907198618	-0.533356940090355
-3.27368545128729	-4.46447951128835	-2.3886496042412	-0.502432077922014
-3.26702978546947	-4.35976960666173	-2.40484672223978	-0.574877213309189
-3.26037411965165	-4.40128177387752	-2.36670718662613	-0.432363424625699
-3.25371845383383	-4.36833966121656	-2.36021597002854	-0.508444680515903
-3.24706278801602	-4.30325418734376	-2.37029048914713	-0.533309672916929
-3.2404071221982	-4.37131677242482	-2.36820911439507	-0.494828172318861
-3.23375145638038	-4.31719299125686	-2.33686502021381	-0.450539490259159
-3.22709579056256	-4.26416639381023	-2.35457531337044	-0.437931697934499
-3.22044012474474	-4.29318315944056	-2.34391335512608	-0.485513659707854
-3.21378445892693	-4.29661389023471	-2.34024631027719	-0.466142729104776
-3.20712879310911	-4.27722929253752	-2.34110181423609	-0.513230739783556
-3.20047312729129	-4.18946022894219	-2.3191271494389	-0.509131511965836
-3.19381746147347	-4.20599116724468	-2.30953633118016	-0.509594268366298
-3.18716179565566	-4.23232829243664	-2.31391600594309	-0.456254470780234
-3.18050612983784	-4.21414493823497	-2.29177267190893	-0.47064919649333
-3.17385046402002	-4.19753735341278	-2.30196763803496	-0.506195567167646
-3.1671947982022	-4.22151714145952	-2.283860933395	-0.444677938747358
-3.16053913238438	-4.2122611627287	-2.28402890281513	-0.48202329013807
-3.15388346656657	-4.20224642821374	-2.27759214395592	-0.441823273901087
-3.14722780074875	-4.15967940961993	-2.26780530282485	-0.49256904616216
-3.14057213493093	-4.13260462776573	-2.26669877160912	-0.431892857225602
-3.13391646911311	-4.13943932693834	-2.2677095121449	-0.477122629862001
-3.1272608032953	-4.15204031192798	-2.24830259488716	-0.487949213704331
-3.12060513747748	-4.17019532357286	-2.24012631361996	-0.417837016520095
-3.11394947165966	-4.15039714082926	-2.24808838703715	-0.472080700850022
-3.10729380584184	-4.09253356282676	-2.25779070083911	-0.476927029553211
-3.10063814002402	-4.10924842459116	-2.22131350593504	-0.381119211503882
-3.09398247420621	-4.15298463736462	-2.24148291791666	-0.478166021342227
-3.08732680838839	-4.11496258102339	-2.2403454300279	-0.440512473939591
-3.08067114257057	-4.06845779570247	-2.22390455411073	-0.397135560476009
-3.07401547675275	-4.03632312300705	-2.22406088472611	-0.48083648073741
-3.06735981093493	-4.03626578780272	-2.1901240511681	-0.393712920327632
